sku,day,demand,unit_cost,lead_time,lead_time_std
tea_500g,542,20,45,6,1.0
tea_500g,543,19,45,6,1.0
tea_500g,544,22,45,6,1.0
tea_500g,545,17,45,6,1.0
tea_500g,546,14,45,6,1.0
tea_500g,547,22,45,6,1.0
tea_500g,548,16,45,6,1.0
tea_500g,549,19,45,6,1.0
tea_500g,550,11,45,6,1.0
tea_500g,551,15,45,6,1.0
tea_500g,552,23,45,6,1.0
tea_500g,553,15,45,6,1.0
tea_500g,554,22,45,6,1.0
tea_500g,555,8,45,6,1.0
tea_500g,556,15,45,6,1.0
tea_500g,557,17,45,6,1.0
tea_500g,558,26,45,6,1.0
tea_500g,559,13,45,6,1.0
tea_500g,560,21,45,6,1.0
tea_500g,561,23,45,6,1.0
tea_500g,562,15,45,6,1.0
tea_500g,563,16,45,6,1.0
tea_500g,564,19,45,6,1.0
tea_500g,565,11,45,6,1.0
tea_500g,566,16,45,6,1.0
tea_500g,567,24,45,6,1.0
tea_500g,568,20,45,6,1.0
tea_500g,569,17,45,6,1.0
tea_500g,570,19,45,6,1.0
tea_500g,571,21,45,6,1.0
tea_500g,572,21,45,6,1.0
tea_500g,573,15,45,6,1.0
tea_500g,574,25,45,6,1.0
tea_500g,575,24,45,6,1.0
tea_500g,576,21,45,6,1.0
tea_500g,577,14,45,6,1.0
tea_500g,578,13,45,6,1.0
tea_500g,579,17,45,6,1.0
tea_500g,580,18,45,6,1.0
tea_500g,581,10,45,6,1.0
tea_500g,582,20,45,6,1.0
tea_500g,583,24,45,6,1.0
tea_500g,584,21,45,6,1.0
tea_500g,585,15,45,6,1.0
tea_500g,586,14,45,6,1.0
tea_500g,587,19,45,6,1.0
tea_500g,588,17,45,6,1.0
tea_500g,589,20,45,6,1.0
tea_500g,590,21,45,6,1.0
tea_500g,591,23,45,6,1.0
tea_500g,592,13,45,6,1.0
tea_500g,593,19,45,6,1.0
tea_500g,594,16,45,6,1.0
tea_500g,595,18,45,6,1.0
tea_500g,596,22,45,6,1.0
tea_500g,597,22,45,6,1.0
tea_500g,598,24,45,6,1.0
tea_500g,599,20,45,6,1.0
tea_500g,600,18,45,6,1.0
tea_500g,601,17,45,6,1.0
tea_500g,602,10,45,6,1.0
tea_500g,603,24,45,6,1.0
tea_500g,604,17,45,6,1.0
tea_500g,605,20,45,6,1.0
tea_500g,606,21,45,6,1.0
tea_500g,607,12,45,6,1.0
tea_500g,608,14,45,6,1.0
tea_500g,609,25,45,6,1.0
tea_500g,610,19,45,6,1.0
tea_500g,611,15,45,6,1.0
tea_500g,612,17,45,6,1.0
tea_500g,613,23,45,6,1.0
tea_500g,614,22,45,6,1.0
tea_500g,615,11,45,6,1.0
tea_500g,616,25,45,6,1.0
tea_500g,617,22,45,6,1.0
tea_500g,618,17,45,6,1.0
tea_500g,619,13,45,6,1.0
tea_500g,620,23,45,6,1.0
tea_500g,621,20,45,6,1.0
tea_500g,622,11,45,6,1.0
tea_500g,623,17,45,6,1.0
tea_500g,624,32,45,6,1.0
tea_500g,625,18,45,6,1.0
tea_500g,626,15,45,6,1.0
tea_500g,627,13,45,6,1.0
tea_500g,628,26,45,6,1.0
tea_500g,629,22,45,6,1.0
tea_500g,630,24,45,6,1.0
tea_500g,631,19,45,6,1.0
tea_500g,632,24,45,6,1.0
tea_500g,633,14,45,6,1.0
tea_500g,634,19,45,6,1.0
tea_500g,635,19,45,6,1.0
tea_500g,636,24,45,6,1.0
tea_500g,637,19,45,6,1.0
tea_500g,638,15,45,6,1.0
tea_500g,639,18,45,6,1.0
tea_500g,640,10,45,6,1.0
tea_500g,641,8,45,6,1.0
tea_500g,642,22,45,6,1.0
tea_500g,643,16,45,6,1.0
tea_500g,644,17,45,6,1.0
tea_500g,645,22,45,6,1.0
tea_500g,646,24,45,6,1.0
tea_500g,647,20,45,6,1.0
tea_500g,648,27,45,6,1.0
tea_500g,649,20,45,6,1.0
tea_500g,650,19,45,6,1.0
tea_500g,651,19,45,6,1.0
tea_500g,652,12,45,6,1.0
tea_500g,653,22,45,6,1.0
tea_500g,654,7,45,6,1.0
tea_500g,655,15,45,6,1.0
tea_500g,656,18,45,6,1.0
tea_500g,657,14,45,6,1.0
tea_500g,658,16,45,6,1.0
tea_500g,659,26,45,6,1.0
tea_500g,660,23,45,6,1.0
tea_500g,661,15,45,6,1.0
tea_500g,662,16,45,6,1.0
tea_500g,663,12,45,6,1.0
tea_500g,664,21,45,6,1.0
tea_500g,665,17,45,6,1.0
tea_500g,666,9,45,6,1.0
tea_500g,667,18,45,6,1.0
tea_500g,668,20,45,6,1.0
tea_500g,669,22,45,6,1.0
tea_500g,670,18,45,6,1.0
tea_500g,671,16,45,6,1.0
tea_500g,672,27,45,6,1.0
tea_500g,673,18,45,6,1.0
tea_500g,674,21,45,6,1.0
tea_500g,675,16,45,6,1.0
tea_500g,676,21,45,6,1.0
tea_500g,677,11,45,6,1.0
tea_500g,678,16,45,6,1.0
tea_500g,679,13,45,6,1.0
tea_500g,680,15,45,6,1.0
tea_500g,681,24,45,6,1.0
tea_500g,682,15,45,6,1.0
tea_500g,683,21,45,6,1.0
tea_500g,684,25,45,6,1.0
tea_500g,685,18,45,6,1.0
tea_500g,686,22,45,6,1.0
tea_500g,687,20,45,6,1.0
tea_500g,688,19,45,6,1.0
tea_500g,689,21,45,6,1.0
tea_500g,690,26,45,6,1.0
tea_500g,691,15,45,6,1.0
tea_500g,692,14,45,6,1.0
tea_500g,693,13,45,6,1.0
tea_500g,694,22,45,6,1.0
tea_500g,695,23,45,6,1.0
tea_500g,696,16,45,6,1.0
tea_500g,697,8,45,6,1.0
tea_500g,698,15,45,6,1.0
tea_500g,699,20,45,6,1.0
tea_500g,700,18,45,6,1.0
tea_500g,701,19,45,6,1.0
tea_500g,702,16,45,6,1.0
tea_500g,703,23,45,6,1.0
tea_500g,704,20,45,6,1.0
tea_500g,705,21,45,6,1.0
tea_500g,706,19,45,6,1.0
tea_500g,707,20,45,6,1.0
tea_500g,708,20,45,6,1.0
tea_500g,709,14,45,6,1.0
tea_500g,710,20,45,6,1.0
tea_500g,711,22,45,6,1.0
tea_500g,712,23,45,6,1.0
tea_500g,713,20,45,6,1.0
tea_500g,714,14,45,6,1.0
tea_500g,715,14,45,6,1.0
tea_500g,716,16,45,6,1.0
tea_500g,717,19,45,6,1.0
tea_500g,718,17,45,6,1.0
tea_500g,719,13,45,6,1.0
tea_500g,720,13,45,6,1.0
tea_500g,721,9,45,6,1.0
tea_500g,722,4,45,6,1.0
tea_500g,723,17,45,6,1.0
tea_500g,724,28,45,6,1.0
tea_500g,725,26,45,6,1.0
tea_500g,726,14,45,6,1.0
tea_500g,727,19,45,6,1.0
tea_500g,728,11,45,6,1.0
tea_500g,729,12,45,6,1.0
salt_1kg,0,13,15,4,1.0
salt_1kg,1,15,15,4,1.0
salt_1kg,2,15,15,4,1.0
salt_1kg,3,15,15,4,1.0
salt_1kg,4,16,15,4,1.0
salt_1kg,5,14,15,4,1.0
salt_1kg,6,15,15,4,1.0
salt_1kg,7,13,15,4,1.0
salt_1kg,8,13,15,4,1.0
salt_1kg,9,12,15,4,1.0
salt_1kg,10,16,15,4,1.0
salt_1kg,11,14,15,4,1.0
salt_1kg,12,12,15,4,1.0
salt_1kg,13,15,15,4,1.0
salt_1kg,14,13,15,4,1.0
salt_1kg,15,18,15,4,1.0
salt_1kg,16,14,15,4,1.0
salt_1kg,17,16,15,4,1.0
salt_1kg,18,17,15,4,1.0
salt_1kg,19,13,15,4,1.0
salt_1kg,20,15,15,4,1.0
salt_1kg,21,16,15,4,1.0
salt_1kg,22,15,15,4,1.0
salt_1kg,23,16,15,4,1.0
salt_1kg,24,13,15,4,1.0
salt_1kg,25,16,15,4,1.0
salt_1kg,26,14,15,4,1.0
salt_1kg,27,16,15,4,1.0
salt_1kg,28,17,15,4,1.0
salt_1kg,29,16,15,4,1.0
salt_1kg,30,16,15,4,1.0
salt_1kg,31,16,15,4,1.0
salt_1kg,32,16,15,4,1.0
salt_1kg,33,18,15,4,1.0
salt_1kg,34,15,15,4,1.0
salt_1kg,35,15,15,4,1.0
salt_1kg,36,17,15,4,1.0
salt_1kg,37,14,15,4,1.0
salt_1kg,38,13,15,4,1.0
salt_1kg,39,16,15,4,1.0
salt_1kg,40,15,15,4,1.0
salt_1kg,41,13,15,4,1.0
salt_1kg,42,16,15,4,1.0
salt_1kg,43,18,15,4,1.0
salt_1kg,44,12,15,4,1.0
salt_1kg,45,17,15,4,1.0
salt_1kg,46,10,15,4,1.0
salt_1kg,47,14,15,4,1.0
salt_1kg,48,18,15,4,1.0
salt_1kg,49,14,15,4,1.0
salt_1kg,50,15,15,4,1.0
salt_1kg,51,16,15,4,1.0
salt_1kg,52,12,15,4,1.0
salt_1kg,53,15,15,4,1.0
salt_1kg,54,15,15,4,1.0
salt_1kg,55,18,15,4,1.0
salt_1kg,56,13,15,4,1.0
salt_1kg,57,14,15,4,1.0
salt_1kg,58,13,15,4,1.0
salt_1kg,59,13,15,4,1.0
salt_1kg,60,17,15,4,1.0
salt_1kg,61,15,15,4,1.0
salt_1kg,62,14,15,4,1.0
salt_1kg,63,14,15,4,1.0
salt_1kg,64,14,15,4,1.0
salt_1kg,65,14,15,4,1.0
salt_1kg,66,13,15,4,1.0
salt_1kg,67,15,15,4,1.0
salt_1kg,68,14,15,4,1.0
salt_1kg,69,14,15,4,1.0
salt_1kg,70,15,15,4,1.0
salt_1kg,71,15,15,4,1.0
salt_1kg,72,14,15,4,1.0
salt_1kg,73,15,15,4,1.0
salt_1kg,74,19,15,4,1.0
salt_1kg,75,19,15,4,1.0
salt_1kg,76,13,15,4,1.0
salt_1kg,77,13,15,4,1.0
salt_1kg,78,13,15,4,1.0
salt_1kg,79,17,15,4,1.0
salt_1kg,80,14,15,4,1.0
salt_1kg,81,15,15,4,1.0
salt_1kg,82,19,15,4,1.0
salt_1kg,83,15,15,4,1.0
salt_1kg,84,16,15,4,1.0
salt_1kg,85,16,15,4,1.0
salt_1kg,86,14,15,4,1.0
salt_1kg,87,17,15,4,1.0
salt_1kg,88,13,15,4,1.0
salt_1kg,89,17,15,4,1.0
salt_1kg,90,14,15,4,1.0
salt_1kg,91,14,15,4,1.0
salt_1kg,92,13,15,4,1.0
salt_1kg,93,13,15,4,1.0
salt_1kg,94,14,15,4,1.0
salt_1kg,95,11,15,4,1.0
salt_1kg,96,15,15,4,1.0
salt_1kg,97,14,15,4,1.0
salt_1kg,98,16,15,4,1.0
salt_1kg,99,16,15,4,1.0
salt_1kg,100,14,15,4,1.0
salt_1kg,101,14,15,4,1.0
salt_1kg,102,15,15,4,1.0
salt_1kg,103,18,15,4,1.0
salt_1kg,104,14,15,4,1.0
salt_1kg,105,14,15,4,1.0
salt_1kg,106,13,15,4,1.0
salt_1kg,107,12,15,4,1.0
salt_1kg,108,16,15,4,1.0
salt_1kg,109,15,15,4,1.0
salt_1kg,110,17,15,4,1.0
salt_1kg,111,17,15,4,1.0
salt_1kg,112,19,15,4,1.0
salt_1kg,113,15,15,4,1.0
salt_1kg,114,15,15,4,1.0
salt_1kg,115,13,15,4,1.0
salt_1kg,116,16,15,4,1.0
salt_1kg,117,15,15,4,1.0
salt_1kg,118,16,15,4,1.0
salt_1kg,119,13,15,4,1.0
salt_1kg,120,16,15,4,1.0
salt_1kg,121,15,15,4,1.0
salt_1kg,122,15,15,4,1.0
salt_1kg,123,14,15,4,1.0
salt_1kg,124,17,15,4,1.0
salt_1kg,125,19,15,4,1.0
salt_1kg,126,13,15,4,1.0
salt_1kg,127,16,15,4,1.0
salt_1kg,128,10,15,4,1.0
salt_1kg,129,16,15,4,1.0
salt_1kg,130,12,15,4,1.0
salt_1kg,131,14,15,4,1.0
salt_1kg,132,13,15,4,1.0
salt_1kg,133,15,15,4,1.0
salt_1kg,134,17,15,4,1.0
salt_1kg,135,12,15,4,1.0
salt_1kg,136,14,15,4,1.0
salt_1kg,137,14,15,4,1.0
salt_1kg,138,18,15,4,1.0
salt_1kg,139,16,15,4,1.0
salt_1kg,140,13,15,4,1.0
salt_1kg,141,14,15,4,1.0
salt_1kg,142,18,15,4,1.0
salt_1kg,143,16,15,4,1.0
salt_1kg,144,13,15,4,1.0
salt_1kg,145,15,15,4,1.0
salt_1kg,146,15,15,4,1.0
salt_1kg,147,14,15,4,1.0
salt_1kg,148,12,15,4,1.0
salt_1kg,149,14,15,4,1.0
salt_1kg,150,18,15,4,1.0
salt_1kg,151,14,15,4,1.0
salt_1kg,152,15,15,4,1.0
salt_1kg,153,15,15,4,1.0
salt_1kg,154,19,15,4,1.0
salt_1kg,155,15,15,4,1.0
salt_1kg,156,17,15,4,1.0
salt_1kg,157,14,15,4,1.0
salt_1kg,158,15,15,4,1.0
salt_1kg,159,15,15,4,1.0
salt_1kg,160,14,15,4,1.0
salt_1kg,161,15,15,4,1.0
salt_1kg,162,17,15,4,1.0
salt_1kg,163,14,15,4,1.0
salt_1kg,164,15,15,4,1.0
salt_1kg,165,16,15,4,1.0
salt_1kg,166,14,15,4,1.0
salt_1kg,167,17,15,4,1.0
salt_1kg,168,15,15,4,1.0
salt_1kg,169,15,15,4,1.0
salt_1kg,170,11,15,4,1.0
salt_1kg,171,14,15,4,1.0
salt_1kg,172,16,15,4,1.0
salt_1kg,173,18,15,4,1.0
salt_1kg,174,16,15,4,1.0
salt_1kg,175,17,15,4,1.0
salt_1kg,176,13,15,4,1.0
salt_1kg,177,15,15,4,1.0
salt_1kg,178,17,15,4,1.0
salt_1kg,179,13,15,4,1.0
salt_1kg,180,17,15,4,1.0
salt_1kg,181,16,15,4,1.0
salt_1kg,182,15,15,4,1.0
salt_1kg,183,14,15,4,1.0
salt_1kg,184,13,15,4,1.0
salt_1kg,185,18,15,4,1.0
salt_1kg,186,16,15,4,1.0
salt_1kg,187,16,15,4,1.0
salt_1kg,188,14,15,4,1.0
salt_1kg,189,15,15,4,1.0
salt_1kg,190,15,15,4,1.0
salt_1kg,191,16,15,4,1.0
salt_1kg,192,16,15,4,1.0
salt_1kg,193,14,15,4,1.0
salt_1kg,194,12,15,4,1.0
salt_1kg,195,15,15,4,1.0
salt_1kg,196,12,15,4,1.0
salt_1kg,197,14,15,4,1.0
salt_1kg,198,14,15,4,1.0
salt_1kg,199,16,15,4,1.0
salt_1kg,200,19,15,4,1.0
salt_1kg,201,11,15,4,1.0
salt_1kg,202,19,15,4,1.0
salt_1kg,203,15,15,4,1.0
salt_1kg,204,16,15,4,1.0
salt_1kg,205,12,15,4,1.0
salt_1kg,206,17,15,4,1.0
salt_1kg,207,15,15,4,1.0
salt_1kg,208,15,15,4,1.0
salt_1kg,209,12,15,4,1.0
salt_1kg,210,15,15,4,1.0
salt_1kg,211,17,15,4,1.0
salt_1kg,212,15,15,4,1.0
salt_1kg,213,17,15,4,1.0
salt_1kg,214,17,15,4,1.0
salt_1kg,215,14,15,4,1.0
salt_1kg,216,18,15,4,1.0
salt_1kg,217,15,15,4,1.0
salt_1kg,218,15,15,4,1.0
salt_1kg,219,15,15,4,1.0
salt_1kg,220,15,15,4,1.0
salt_1kg,221,10,15,4,1.0
salt_1kg,222,15,15,4,1.0
salt_1kg,223,13,15,4,1.0
salt_1kg,224,18,15,4,1.0
salt_1kg,225,18,15,4,1.0
salt_1kg,226,17,15,4,1.0
salt_1kg,227,15,15,4,1.0
salt_1kg,228,13,15,4,1.0
salt_1kg,229,14,15,4,1.0
salt_1kg,230,18,15,4,1.0
salt_1kg,231,14,15,4,1.0
salt_1kg,232,11,15,4,1.0
salt_1kg,233,17,15,4,1.0
salt_1kg,234,18,15,4,1.0
salt_1kg,235,18,15,4,1.0
salt_1kg,236,17,15,4,1.0
salt_1kg,237,17,15,4,1.0
salt_1kg,238,15,15,4,1.0
salt_1kg,239,11,15,4,1.0
salt_1kg,240,15,15,4,1.0
salt_1kg,241,16,15,4,1.0
salt_1kg,242,15,15,4,1.0
salt_1kg,243,15,15,4,1.0
salt_1kg,244,13,15,4,1.0
salt_1kg,245,13,15,4,1.0
salt_1kg,246,18,15,4,1.0
salt_1kg,247,18,15,4,1.0
salt_1kg,248,15,15,4,1.0
salt_1kg,249,16,15,4,1.0
salt_1kg,250,13,15,4,1.0
salt_1kg,251,16,15,4,1.0
salt_1kg,252,18,15,4,1.0
salt_1kg,253,12,15,4,1.0
salt_1kg,254,16,15,4,1.0
salt_1kg,255,16,15,4,1.0
salt_1kg,256,16,15,4,1.0
salt_1kg,257,18,15,4,1.0
salt_1kg,258,19,15,4,1.0
salt_1kg,259,15,15,4,1.0
salt_1kg,260,16,15,4,1.0
salt_1kg,261,15,15,4,1.0
salt_1kg,262,14,15,4,1.0
salt_1kg,263,15,15,4,1.0
salt_1kg,264,16,15,4,1.0
salt_1kg,265,15,15,4,1.0
salt_1kg,266,13,15,4,1.0
salt_1kg,267,14,15,4,1.0
salt_1kg,268,14,15,4,1.0
salt_1kg,269,13,15,4,1.0
salt_1kg,270,16,15,4,1.0
salt_1kg,271,16,15,4,1.0
salt_1kg,272,17,15,4,1.0
salt_1kg,273,13,15,4,1.0
salt_1kg,274,14,15,4,1.0
salt_1kg,275,18,15,4,1.0
salt_1kg,276,15,15,4,1.0
salt_1kg,277,15,15,4,1.0
salt_1kg,278,15,15,4,1.0
salt_1kg,279,17,15,4,1.0
salt_1kg,280,17,15,4,1.0
salt_1kg,281,17,15,4,1.0
salt_1kg,282,15,15,4,1.0
salt_1kg,283,13,15,4,1.0
salt_1kg,284,18,15,4,1.0
salt_1kg,285,17,15,4,1.0
salt_1kg,286,14,15,4,1.0
salt_1kg,287,18,15,4,1.0
salt_1kg,288,14,15,4,1.0
salt_1kg,289,18,15,4,1.0
salt_1kg,290,18,15,4,1.0
salt_1kg,291,13,15,4,1.0
salt_1kg,292,16,15,4,1.0
salt_1kg,293,16,15,4,1.0
salt_1kg,294,20,15,4,1.0
salt_1kg,295,14,15,4,1.0
salt_1kg,296,18,15,4,1.0
salt_1kg,297,15,15,4,1.0
salt_1kg,298,13,15,4,1.0
salt_1kg,299,15,15,4,1.0
salt_1kg,300,15,15,4,1.0
salt_1kg,301,13,15,4,1.0
salt_1kg,302,16,15,4,1.0
salt_1kg,303,17,15,4,1.0
salt_1kg,304,15,15,4,1.0
salt_1kg,305,14,15,4,1.0
salt_1kg,306,15,15,4,1.0
salt_1kg,307,15,15,4,1.0
salt_1kg,308,15,15,4,1.0
salt_1kg,309,17,15,4,1.0
salt_1kg,310,15,15,4,1.0
salt_1kg,311,12,15,4,1.0
salt_1kg,312,14,15,4,1.0
salt_1kg,313,15,15,4,1.0
salt_1kg,314,17,15,4,1.0
salt_1kg,315,17,15,4,1.0
salt_1kg,316,18,15,4,1.0
salt_1kg,317,15,15,4,1.0
salt_1kg,318,16,15,4,1.0
salt_1kg,319,12,15,4,1.0
salt_1kg,320,16,15,4,1.0
salt_1kg,321,13,15,4,1.0
salt_1kg,322,15,15,4,1.0
salt_1kg,323,20,15,4,1.0
salt_1kg,324,16,15,4,1.0
salt_1kg,325,13,15,4,1.0
salt_1kg,326,16,15,4,1.0
salt_1kg,327,14,15,4,1.0
salt_1kg,328,13,15,4,1.0
salt_1kg,329,19,15,4,1.0
salt_1kg,330,17,15,4,1.0
salt_1kg,331,16,15,4,1.0
salt_1kg,332,14,15,4,1.0
salt_1kg,333,14,15,4,1.0
salt_1kg,334,18,15,4,1.0
salt_1kg,335,16,15,4,1.0
salt_1kg,336,9,15,4,1.0
salt_1kg,337,19,15,4,1.0
salt_1kg,338,15,15,4,1.0
salt_1kg,339,16,15,4,1.0
salt_1kg,340,17,15,4,1.0
salt_1kg,341,16,15,4,1.0
salt_1kg,342,16,15,4,1.0
salt_1kg,343,14,15,4,1.0
salt_1kg,344,13,15,4,1.0
salt_1kg,345,16,15,4,1.0
salt_1kg,346,18,15,4,1.0
salt_1kg,347,14,15,4,1.0
salt_1kg,348,14,15,4,1.0
salt_1kg,349,17,15,4,1.0
salt_1kg,350,14,15,4,1.0
salt_1kg,351,14,15,4,1.0
salt_1kg,352,14,15,4,1.0
salt_1kg,353,15,15,4,1.0
salt_1kg,354,12,15,4,1.0
salt_1kg,355,14,15,4,1.0
salt_1kg,356,15,15,4,1.0
salt_1kg,357,15,15,4,1.0
salt_1kg,358,17,15,4,1.0
salt_1kg,359,18,15,4,1.0
salt_1kg,360,18,15,4,1.0
salt_1kg,361,17,15,4,1.0
salt_1kg,362,15,15,4,1.0
salt_1kg,363,14,15,4,1.0
salt_1kg,364,15,15,4,1.0
salt_1kg,365,16,15,4,1.0
salt_1kg,366,16,15,4,1.0
salt_1kg,367,16,15,4,1.0
salt_1kg,368,15,15,4,1.0
salt_1kg,369,16,15,4,1.0
salt_1kg,370,17,15,4,1.0
salt_1kg,371,17,15,4,1.0
salt_1kg,372,15,15,4,1.0
salt_1kg,373,13,15,4,1.0
salt_1kg,374,13,15,4,1.0
salt_1kg,375,14,15,4,1.0
salt_1kg,376,15,15,4,1.0
salt_1kg,377,16,15,4,1.0
salt_1kg,378,12,15,4,1.0
salt_1kg,379,14,15,4,1.0
salt_1kg,380,15,15,4,1.0
salt_1kg,381,13,15,4,1.0
salt_1kg,382,16,15,4,1.0
salt_1kg,383,14,15,4,1.0
salt_1kg,384,14,15,4,1.0
salt_1kg,385,15,15,4,1.0
salt_1kg,386,16,15,4,1.0
salt_1kg,387,13,15,4,1.0
salt_1kg,388,15,15,4,1.0
salt_1kg,389,16,15,4,1.0
salt_1kg,390,14,15,4,1.0
salt_1kg,391,12,15,4,1.0
salt_1kg,392,12,15,4,1.0
salt_1kg,393,14,15,4,1.0
salt_1kg,394,13,15,4,1.0
salt_1kg,395,14,15,4,1.0
salt_1kg,396,18,15,4,1.0
salt_1kg,397,13,15,4,1.0
salt_1kg,398,14,15,4,1.0
salt_1kg,399,19,15,4,1.0
salt_1kg,400,16,15,4,1.0
salt_1kg,401,14,15,4,1.0
salt_1kg,402,15,15,4,1.0
salt_1kg,403,16,15,4,1.0
salt_1kg,404,18,15,4,1.0
salt_1kg,405,14,15,4,1.0
salt_1kg,406,14,15,4,1.0
salt_1kg,407,13,15,4,1.0
salt_1kg,408,15,15,4,1.0
salt_1kg,409,12,15,4,1.0
salt_1kg,410,14,15,4,1.0
salt_1kg,411,13,15,4,1.0
salt_1kg,412,17,15,4,1.0
salt_1kg,413,14,15,4,1.0
salt_1kg,414,16,15,4,1.0
salt_1kg,415,12,15,4,1.0
salt_1kg,416,15,15,4,1.0
salt_1kg,417,13,15,4,1.0
salt_1kg,418,14,15,4,1.0
salt_1kg,419,19,15,4,1.0
salt_1kg,420,17,15,4,1.0
salt_1kg,421,15,15,4,1.0
salt_1kg,422,21,15,4,1.0
salt_1kg,423,13,15,4,1.0
salt_1kg,424,17,15,4,1.0
salt_1kg,425,12,15,4,1.0
salt_1kg,426,15,15,4,1.0
salt_1kg,427,13,15,4,1.0
salt_1kg,428,15,15,4,1.0
salt_1kg,429,15,15,4,1.0
salt_1kg,430,14,15,4,1.0
salt_1kg,431,17,15,4,1.0
salt_1kg,432,14,15,4,1.0
salt_1kg,433,16,15,4,1.0
salt_1kg,434,16,15,4,1.0
salt_1kg,435,12,15,4,1.0
salt_1kg,436,14,15,4,1.0
salt_1kg,437,15,15,4,1.0
salt_1kg,438,16,15,4,1.0
salt_1kg,439,18,15,4,1.0
salt_1kg,440,15,15,4,1.0
salt_1kg,441,14,15,4,1.0
salt_1kg,442,13,15,4,1.0
salt_1kg,443,16,15,4,1.0
salt_1kg,444,14,15,4,1.0
salt_1kg,445,15,15,4,1.0
salt_1kg,446,15,15,4,1.0
salt_1kg,447,16,15,4,1.0
salt_1kg,448,14,15,4,1.0
salt_1kg,449,14,15,4,1.0
salt_1kg,450,16,15,4,1.0
salt_1kg,451,10,15,4,1.0
salt_1kg,452,14,15,4,1.0
salt_1kg,453,13,15,4,1.0
salt_1kg,454,17,15,4,1.0
salt_1kg,455,14,15,4,1.0
salt_1kg,456,14,15,4,1.0
salt_1kg,457,15,15,4,1.0
salt_1kg,458,14,15,4,1.0
salt_1kg,459,14,15,4,1.0
salt_1kg,460,15,15,4,1.0
salt_1kg,461,14,15,4,1.0
salt_1kg,462,14,15,4,1.0
salt_1kg,463,13,15,4,1.0
salt_1kg,464,13,15,4,1.0
salt_1kg,465,15,15,4,1.0
salt_1kg,466,16,15,4,1.0
salt_1kg,467,12,15,4,1.0
salt_1kg,468,16,15,4,1.0
salt_1kg,469,16,15,4,1.0
salt_1kg,470,17,15,4,1.0
salt_1kg,471,16,15,4,1.0
salt_1kg,472,16,15,4,1.0
salt_1kg,473,19,15,4,1.0
salt_1kg,474,14,15,4,1.0
salt_1kg,475,13,15,4,1.0
salt_1kg,476,12,15,4,1.0
salt_1kg,477,18,15,4,1.0
salt_1kg,478,18,15,4,1.0
salt_1kg,479,13,15,4,1.0
salt_1kg,480,14,15,4,1.0
salt_1kg,481,14,15,4,1.0
salt_1kg,482,17,15,4,1.0
salt_1kg,483,13,15,4,1.0
salt_1kg,484,11,15,4,1.0
salt_1kg,485,19,15,4,1.0
salt_1kg,486,16,15,4,1.0
salt_1kg,487,16,15,4,1.0
salt_1kg,488,15,15,4,1.0
salt_1kg,489,16,15,4,1.0
salt_1kg,490,12,15,4,1.0
salt_1kg,491,13,15,4,1.0
salt_1kg,492,15,15,4,1.0
salt_1kg,493,11,15,4,1.0
salt_1kg,494,14,15,4,1.0
salt_1kg,495,14,15,4,1.0
salt_1kg,496,14,15,4,1.0
salt_1kg,497,14,15,4,1.0
salt_1kg,498,13,15,4,1.0
salt_1kg,499,12,15,4,1.0
salt_1kg,500,15,15,4,1.0
salt_1kg,501,14,15,4,1.0
salt_1kg,502,13,15,4,1.0
salt_1kg,503,15,15,4,1.0
salt_1kg,504,14,15,4,1.0
salt_1kg,505,14,15,4,1.0
salt_1kg,506,11,15,4,1.0
salt_1kg,507,16,15,4,1.0
salt_1kg,508,13,15,4,1.0
salt_1kg,509,15,15,4,1.0
salt_1kg,510,14,15,4,1.0
salt_1kg,511,14,15,4,1.0
salt_1kg,512,17,15,4,1.0
salt_1kg,513,16,15,4,1.0
salt_1kg,514,17,15,4,1.0
salt_1kg,515,16,15,4,1.0
salt_1kg,516,16,15,4,1.0
salt_1kg,517,12,15,4,1.0
salt_1kg,518,14,15,4,1.0
salt_1kg,519,15,15,4,1.0
salt_1kg,520,17,15,4,1.0
salt_1kg,521,14,15,4,1.0
salt_1kg,522,15,15,4,1.0
salt_1kg,523,15,15,4,1.0
salt_1kg,524,17,15,4,1.0
salt_1kg,525,15,15,4,1.0
salt_1kg,526,16,15,4,1.0
salt_1kg,527,12,15,4,1.0
salt_1kg,528,12,15,4,1.0
salt_1kg,529,11,15,4,1.0
salt_1kg,530,16,15,4,1.0
salt_1kg,531,16,15,4,1.0
salt_1kg,532,17,15,4,1.0
salt_1kg,533,14,15,4,1.0
salt_1kg,534,14,15,4,1.0
salt_1kg,535,15,15,4,1.0
salt_1kg,536,18,15,4,1.0
salt_1kg,537,18,15,4,1.0
salt_1kg,538,16,15,4,1.0
salt_1kg,539,16,15,4,1.0
salt_1kg,540,17,15,4,1.0
salt_1kg,541,15,15,4,1.0
salt_1kg,542,14,15,4,1.0
salt_1kg,543,15,15,4,1.0
salt_1kg,544,13,15,4,1.0
salt_1kg,545,15,15,4,1.0
salt_1kg,546,13,15,4,1.0
salt_1kg,547,17,15,4,1.0
salt_1kg,548,16,15,4,1.0
salt_1kg,549,18,15,4,1.0
salt_1kg,550,12,15,4,1.0
salt_1kg,551,18,15,4,1.0
salt_1kg,552,12,15,4,1.0
salt_1kg,553,13,15,4,1.0
salt_1kg,554,14,15,4,1.0
salt_1kg,555,17,15,4,1.0
salt_1kg,556,15,15,4,1.0
